,customer_id,recommendation
385,435,"[530, 660, 854, 549, 522, 525, 526, 527, 976, 117]"
386,436,"[452, 591]"
387,437,"[728, 569, 568, 727, 566, 567, 653, 729, 726, 478]"
388,438,"[515, 606, 650, 811, 848, 513, 514, 163, 179, 517]"
389,439,"[915, 762, 806, 235, 877, 914, 0, 160, 245, 223]"
390,441,"[150, 155, 801, 938, 146, 960, 148, 23, 45, 250]"
391,442,"[545, 549, 8, 399, 900, 901, 836, 116, 847, 721]"
392,444,"[604, 766, 672, 385, 357, 111, 272, 131, 755, 508]"
393,446,"[789, 771, 828, 925, 854, 569, 562, 144, 913, 924]"
394,447,"[466, 912, 657, 661, 371, 390, 608, 243, 659, 440]"
395,448,"[538, 970, 660, 259, 256, 865, 599, 479, 530, 979]"
396,449,"[156, 163, 654, 614, 747, 825, 867, 356, 939, 811]"
397,450,"[13, 193, 446, 799, 599, 141, 842, 843, 629, 961]"
398,451,"[912, 929, 371, 503, 555, 871, 734, 142, 496, 662]"
399,452,"[305, 312, 319, 371, 912, 594, 918, 919, 972, 308]"
400,453,"[258, 549, 396, 666, 667, 869, 213, 86, 665, 257]"
401,454,"[447, 925, 191, 275, 193, 924, 885, 686, 122, 278]"
402,455,"[580, 578, 198, 110, 850, 74, 930, 719, 576, 230]"
403,456,"[626, 332, 107, 683, 233, 906, 625, 627, 686, 84]"
404,457,"[898, 391, 964, 965, 604, 766, 769, 356, 857, 932]"
405,458,"[447, 828, 925, 742, 744, 129, 131, 537, 538, 539]"
406,459,"[601, 314, 11, 599, 683, 223, 610, 660, 840, 141]"
407,460,"[771, 742, 599, 744, 141, 448, 325, 585, 298, 616]"
408,461,"[391, 578, 378, 598, 966, 854, 223, 869, 599, 545]"
409,462,"[360, 173, 84, 88, 876, 973, 974, 879, 888, 64]"
410,463,"[657, 753, 661, 115, 530, 916, 437, 856, 673, 108]"
411,464,"[899, 327, 284, 867, 811, 940, 939, 928, 555, 560]"
412,465,"[313, 907, 845, 964, 965, 509, 896, 960, 102, 904]"
413,466,"[293, 295, 687, 689, 696, 547, 292, 492, 22, 506]"
414,467,"[295, 749, 293, 797, 817, 717, 742, 915, 422, 799]"
415,468,"[513, 514, 519, 851, 515, 516, 520, 233, 42, 780]"
416,469,"[660, 769, 484, 712, 465, 598, 790, 793, 156, 735]"
417,470,"[898, 912, 951, 952, 799, 711, 138, 371, 121, 797]"
418,471,"[369, 610, 775, 226, 228, 825, 971, 876, 879, 888]"
419,472,"[450, 954, 233, 752, 754, 189, 599, 632, 841, 891]"
420,474,"[76, 107, 828, 966, 941, 785, 787, 392, 394, 979]"
421,475,[]
422,476,"[780, 448, 247, 355, 580, 409, 217, 196, 74]"
423,477,"[200, 403, 230, 450, 954, 964, 965, 203, 204, 660]"
424,478,"[110, 907, 816, 818, 709, 228, 74, 545, 515, 549]"
425,480,"[313, 961, 547, 962, 136, 945, 949, 953, 735, 319]"
426,481,"[759, 912, 606, 30, 604, 766, 129, 677, 368, 757]"
427,483,"[961, 505, 42, 876, 879, 93, 136, 945, 533, 949]"
428,484,"[759, 305, 312, 541, 319, 677, 368, 755, 842, 843]"
429,485,"[885, 629, 854, 442, 211, 827, 682, 884, 821, 701]"
430,486,"[313, 117, 446, 25, 453, 780, 759, 799, 649, 972]"
431,487,"[612, 652, 800, 964, 965, 634, 848, 613, 932, 434]"
432,488,"[925, 262, 885, 144, 447, 264, 533, 569, 828, 122]"
433,489,"[772, 740, 890, 443, 93, 326, 602, 470, 322]"
434,491,"[121, 876, 879, 933, 934, 750, 799, 691, 242, 194]"
435,493,"[890, 963, 862, 742, 854, 933, 934, 750, 923, 744]"
436,494,"[427, 429, 430, 336, 426, 193, 713, 714, 715, 718]"
437,495,"[427, 429, 426, 10, 683, 625, 627, 603, 650, 811]"
438,496,"[961, 964, 965, 799, 775, 973, 974, 264, 175, 639]"
439,497,"[614, 933, 934, 750, 909, 706, 456, 751, 846, 242]"
440,498,"[909, 545, 742, 150, 155, 389, 936, 937, 575, 854]"
441,499,"[854, 360, 77, 78, 800, 391, 632, 569, 392, 394]"
442,502,"[905, 845, 134, 509, 270, 903, 493, 671, 129, 131]"
443,509,"[233, 840, 773, 940, 789, 790, 162, 227, 743, 702]"
444,511,"[578, 802, 803, 805, 783, 828, 885, 476, 92, 576]"
445,514,"[972, 845, 509, 228, 886, 904, 905, 270, 903, 493]"
446,520,"[331, 905, 625, 627, 927, 75, 845, 81, 84, 88]"
447,521,"[530, 604, 766, 845, 979, 751, 509, 654, 738, 306]"
