,customer_id,recommendation
383,433,"[0, 4, 29, 2, 13, 14, 26, 7, 5, 64]"
384,434,"[1, 0, 13, 20, 4, 29, 2, 26, 14, 18]"
385,435,"[2, 4, 29, 14, 22, 17, 18, 7, 5, 74]"
386,436,"[20, 1, 22, 17, 0, 13, 43, 55, 18, 66]"
387,437,"[1, 0, 4, 2, 29, 5, 14, 22, 13, 64]"
388,438,"[1, 20, 29, 0, 26, 4, 18, 22, 5, 13]"
389,439,"[1, 31, 13, 22, 5, 44, 80, 21, 19, 3]"
390,441,"[1, 0, 2, 20, 22, 4, 14, 5, 17, 7]"
391,442,"[1, 0, 2, 5, 22, 13, 4, 29, 14, 17]"
392,444,"[1, 20, 4, 2, 14, 18, 17, 13, 22, 33]"
393,446,"[0, 1, 4, 2, 17, 5, 20, 14, 29, 13]"
394,447,"[1, 0, 2, 4, 29, 22, 14, 13, 64, 21]"
395,448,"[1, 20, 2, 13, 29, 17, 18, 14, 45, 7]"
396,449,"[0, 20, 29, 13, 22, 14, 26, 7, 5, 19]"
397,450,"[0, 2, 29, 22, 20, 4, 13, 14, 26, 17]"
398,451,"[1, 2, 13, 29, 17, 14, 22, 5, 18, 19]"
399,452,"[0, 4, 29, 2, 13, 17, 7, 18, 5, 75]"
400,453,"[0, 4, 2, 29, 22, 13, 14, 26, 7, 64]"
401,454,"[20, 0, 4, 2, 22, 7, 14, 26, 13, 18]"
402,455,"[20, 1, 0, 2, 29, 22, 26, 4, 17, 18]"
403,456,"[0, 2, 29, 4, 14, 22, 18, 5, 7, 26]"
404,457,"[0, 20, 2, 5, 74, 1, 44, 17, 3, 19]"
405,458,"[1, 20, 4, 0, 18, 13, 17, 29, 26, 5]"
406,459,"[1, 0, 20, 29, 13, 17, 22, 5, 26, 45]"
407,460,"[1, 0, 2, 20, 4, 17, 22, 18, 44, 43]"
408,461,"[0, 4, 20, 29, 13, 14, 22, 18, 26, 7]"
409,462,"[0, 20, 29, 4, 13, 14, 26, 5, 22, 17]"
410,463,"[1, 0, 22, 13, 4, 2, 29, 14, 64, 5]"
411,464,"[1, 0, 4, 29, 5, 22, 2, 74, 41, 43]"
412,465,"[20, 0, 2, 29, 22, 4, 13, 7, 18, 59]"
413,466,[]
414,467,"[2, 29, 13, 18, 17, 7, 45, 19, 33, 24]"
415,468,"[20, 2, 4, 22, 14, 18, 17, 7, 26, 5]"
416,469,"[0, 18, 1, 13, 22, 4, 35, 61, 19, 2]"
417,470,[]
418,471,"[20, 0, 4, 22, 13, 14, 26, 18, 7, 31]"
419,472,"[1, 0, 29, 14, 13, 4, 5, 22, 17, 26]"
420,474,"[1, 0, 4, 22, 18, 2, 20, 13, 14, 19]"
421,475,"[1, 0, 2, 20, 22, 7, 18, 4, 5, 14]"
422,476,"[20, 1, 4, 0, 2, 18, 22, 26, 29, 17]"
423,477,"[20, 0, 4, 2, 7, 26, 13, 17, 18, 48]"
424,478,"[1, 4, 20, 14, 2, 17, 13, 7, 5, 33]"
425,480,"[0, 29, 13, 4, 22, 14, 18, 26, 7, 31]"
426,481,"[2, 4, 29, 13, 14, 22, 18, 17, 5, 7]"
427,483,"[0, 1, 2, 4, 29, 20, 22, 13, 26, 35]"
428,484,"[20, 0, 4, 2, 29, 14, 22, 7, 26, 17]"
429,485,"[1, 20, 0, 22, 2, 5, 7, 19, 35, 13]"
430,486,"[1, 0, 22, 2, 4, 20, 18, 13, 29, 59]"
431,487,"[1, 29, 4, 20, 13, 17, 14, 18, 2, 33]"
432,488,"[1, 0, 29, 4, 22, 5, 13, 14, 2, 41]"
433,489,"[1, 31, 13, 22, 5, 44, 80, 21, 19, 3]"
434,491,"[1, 2, 4, 14, 22, 17, 5, 39, 65, 81]"
435,493,"[1, 20, 29, 0, 2, 22, 4, 26, 44, 18]"
436,494,"[0, 4, 29, 2, 22, 13, 26, 7, 18, 64]"
437,495,"[20, 0, 2, 29, 4, 22, 13, 14, 7, 26]"
438,496,"[1, 0, 4, 2, 14, 20, 7, 17, 13, 21]"
439,497,"[1, 20, 4, 0, 18, 29, 26, 13, 9, 22]"
440,498,"[0, 2, 22, 13, 14, 5, 18, 26, 19, 64]"
441,499,"[1, 0, 4, 29, 13, 18, 5, 17, 64, 59]"
442,502,"[1, 20, 29, 4, 18, 13, 2, 17, 33, 14]"
443,509,"[1, 0, 2, 22, 14, 13, 5, 19, 64, 7]"
444,511,"[1, 22, 4, 29, 20, 0, 2, 26, 18, 9]"
445,514,"[1, 0, 20, 14, 7, 4, 2, 18, 26, 17]"
446,520,"[1, 0, 20, 2, 35, 29, 19, 26, 45, 22]"
447,521,"[1, 0, 20, 2, 13, 29, 14, 7, 17, 35]"
